URL,Course,Degree,University,Tuition Fee,City,Country,Duration
https://www.bachelorsportal.com/studies/452729/law-university-of-london-international-foundation-programme.html?ref=search_card,"Law - University of London International Foundation ProgrammeLaw - University of London International Foundation ProgrammeCity St George's, University of London",N/A,,"4,734,867 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/286029/advertising-and-graphic-design.html?ref=search_card,Advertising and Graphic DesignAdvertising and Graphic DesignHumber Polytechnic,N/A,Provided by university,"2,049,659 NPR / year",Toronto,Canada,2 years
https://www.bachelorsportal.com/studies/167961/pharmacy.html?ref=search_card,Pharmacy (Honours)Pharmacy (Honours)University of Tasmania,N/A,Provided by university,"5,855,520 NPR / year",Hobart,Australia,3 years
https://www.bachelorsportal.com/studies/303332/civil-engineering-and-construction-management-undergraduate-foundation-programme.html?ref=search_card,Civil Engineering and Construction Management - Undergraduate Foundation ProgrammeCivil Engineering and Construction Management - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/427103/psychology-clinical-and-cognitive-neuroscience-undergraduate-foundation-programme.html?ref=search_card,"Psychology, Clinical and Cognitive Neuroscience - Undergraduate Foundation ProgrammePsychology, Clinical and Cognitive Neuroscience - Undergraduate Foundation ProgrammeRoyal Holloway University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/473356/visual-communication-and-strategic-branding.html?ref=search_card,Visual Communication And Strategic BrandingVisual Communication And Strategic BrandingManipal Academy of Higher Education,N/A,Provided by university,"1,855,449 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/492462/electronics-engineering.html?ref=search_card,Electronics Engineering (VLSI Design and Technology)Amity University Noida,N/A,,"837,261 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/415798/luxury-business.html?ref=search_card,Luxury BusinessLuxury BusinessGlion Institute of Higher Education,N/A,,"13,230,269 NPR / year",Glion,Switzerland,4 years
https://www.bachelorsportal.com/studies/452606/environmental-science-with-business-management-undergraduate-foundation-programme.html?ref=search_card,Environmental Science with Business Management - Undergraduate Foundation ProgrammeEnvironmental Science with Business Management - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/452530/electrical-and-electronic-engineering-undergraduate-foundation-programme.html?ref=search_card,Electrical and Electronic Engineering - Undergraduate Foundation ProgrammeElectrical and Electronic Engineering - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/491734/sports-journalism-undergraduate-foundation-programme.html?ref=search_card,Sports Journalism - Undergraduate Foundation ProgrammeSports Journalism - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,498,641 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/474528/biomedical-engineering.html?ref=search_card,Biomedical EngineeringBiomedical EngineeringManipal Academy of Higher Education,N/A,Provided by university,"1,367,968 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/463778/business-analytics.html?ref=search_card,Business AnalyticsBusiness AnalyticsManipal Academy of Higher Education,N/A,Provided by university,"856,454 NPR / year",Manipal,India,3 years
https://www.bachelorsportal.com/studies/490074/writing-and-performance-undergraduate-foundation-programme.html?ref=search_card,"Writing and Performance - Undergraduate Foundation ProgrammeWriting and Performance - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/452558/computer-science-and-mathematics-undergraduate-foundation-programme.html?ref=search_card,Computer Science and Mathematics - Undergraduate Foundation ProgrammeComputer Science and Mathematics - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/426714/economics-with-italian-undergraduate-foundation-programme.html?ref=search_card,Economics with Italian - Undergraduate Foundation ProgrammeEconomics with Italian - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/445210/software-engineering.html?ref=search_card,Software Engineering (Honours)Software Engineering (Honours)Trent University,N/A,,"3,587,311 NPR / year",Peterborough,Canada,4 years
https://www.bachelorsportal.com/studies/284927/computer-science-undergraduate-foundation-programme.html?ref=search_card,Computer Science - Undergraduate Foundation ProgrammeComputer Science - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/452581/software-engineering-for-business-undergraduate-foundation-programme.html?ref=search_card,Software Engineering for Business - Undergraduate Foundation ProgrammeSoftware Engineering for Business - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/430128/biological-sciences-undergraduate-foundation-programme.html?ref=search_card,Biological Sciences - Undergraduate Foundation ProgrammeBiological Sciences - Undergraduate Foundation ProgrammeRoyal Veterinary College,N/A,,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/114986/business-and-management-top-up.html?ref=search_card,Business and Management Top-up (Hons) (Online)Business and Management Top-up (Hons) (Online)University of Derby,N/A,Provided by university,"1,086,199 NPR / year",Derby,United Kingdom,1 year
https://www.bachelorsportal.com/studies/103540/taxation-and-accounting.html?ref=search_card,Taxation and AccountingTaxation and AccountingUniversity of Canterbury,N/A,Provided by university,"3,281,633 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/103448/finance.html?ref=search_card,FinanceFinanceUniversity of Canterbury,N/A,Provided by university,"3,281,633 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/428482/biology-undergraduate-foundation-programme.html?ref=search_card,Biology - Undergraduate Foundation ProgrammeBiology - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/316032/law.html?ref=search_card,Law (Hons)Law (Hons)University of Birmingham,N/A,Provided by university,"5,064,927 NPR / year",Birmingham,United Kingdom,3 years
https://www.bachelorsportal.com/studies/492391/undergraduate-foundation-programme-life-sciences.html?ref=search_card,Undergraduate Foundation Programme - Life SciencesUndergraduate Foundation Programme - Life SciencesSt. George's University,N/A,,"3,912,716 NPR / full",St. George's,Grenada,9 months
https://www.bachelorsportal.com/studies/455155/aerospace-engineering.html?ref=search_card,Aerospace Engineering (Hons)Aerospace Engineering (Hons)University of Canterbury,N/A,Provided by university,"4,106,368 NPR / year",Christchurch,New Zealand,4 years
https://www.bachelorsportal.com/studies/492277/mathematics-and-computer-science-undergraduate-foundation-programme.html?ref=search_card,"Mathematics and Computer Science - Undergraduate Foundation ProgrammeMathematics and Computer Science - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,734,867 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/427534/european-and-international-studies-undergraduate-foundation-programme.html?ref=search_card,European and International Studies (Italian) - Undergraduate Foundation ProgrammeEuropean and International Studies (Italian) - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/427112/geoscience-undergraduate-foundation-programme.html?ref=search_card,Geoscience - Undergraduate Foundation ProgrammeGeoscience - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/102853/chinese.html?ref=search_card,ChineseChineseUniversity of Canterbury,N/A,Provided by university,"3,018,548 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/455286/nutrition.html?ref=search_card,NutritionNutritionUniversity of Canterbury,N/A,Provided by university,"3,728,184 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/463346/physician-assistant.html?ref=search_card,Physician AssistantPhysician AssistantManipal Academy of Higher Education,N/A,Provided by university,"1,239,485 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/284917/mechanical-engineering-undergraduate-foundation-programme.html?ref=search_card,Mechanical Engineering - Undergraduate Foundation ProgrammeMechanical Engineering - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/474549/biotechnology.html?ref=search_card,BiotechnologyBiotechnologyManipal Academy of Higher Education,N/A,,"705,297 NPR / year",Dubai,United Arab Emirates,3 years
https://www.bachelorsportal.com/studies/427545/modern-and-contemporary-history-undergraduate-foundation-programme.html?ref=search_card,Modern and Contemporary History - Undergraduate Foundation ProgrammeModern and Contemporary History - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/369267/business-analytics.html?ref=search_card,Business AnalyticsBusiness AnalyticsManipal Academy of Higher Education,N/A,Provided by university,"396,786 NPR / year",Bangalore,India,4 years
https://www.bachelorsportal.com/studies/128072/agricultural-economics-agribusiness-emphasis.html?ref=search_card,Agricultural Economics: Agribusiness EmphasisAgricultural Economics: Agribusiness EmphasisUniversity of Idaho,N/A,,"4,501,598 NPR / year",Moscow,United States,4 years
https://www.bachelorsportal.com/studies/452478/marketing-and-management-undergraduate-foundation-programme.html?ref=search_card,Marketing and Management - Undergraduate Foundation ProgrammeMarketing and Management - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/328997/international-relations-major.html?ref=search_card,International Relations Major (BA)International Relations Major (BA)Curtin University,N/A,Provided by university,"3,871,057 NPR / year",Perth,Australia,3 years
https://www.bachelorsportal.com/studies/493315/sociology.html?ref=search_card,Sociology (Honours)Amity University Noida,N/A,,"344,473 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/463552/prosthetics-and-orthotics.html?ref=search_card,Prosthetics and OrthoticsProsthetics and OrthoticsManipal Academy of Higher Education,N/A,Provided by university,"366,102 NPR / year",Manipal,India,4½ years
https://www.bachelorsportal.com/studies/452688/law-university-of-london-international-foundation-programme.html?ref=search_card,"Law - University of London International Foundation ProgrammeLaw - University of London International Foundation ProgrammeGoldsmiths, University of London",N/A,,"4,734,867 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/493304/philosophy-politics-and-economics-with-research.html?ref=search_card,"Philosophy, Politics and Economics with Research (Honours)Amity University Noida",N/A,,"502,356 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/181066/hotel-management.html?ref=search_card,Hotel ManagementHotel ManagementManipal Academy of Higher Education,N/A,Provided by university,"1,292,390 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/463581/graphic-design-and-digital-media-marketing.html?ref=search_card,Graphic Design and Digital Media MarketingGraphic Design and Digital Media MarketingManipal Academy of Higher Education,N/A,Provided by university,"508,794 NPR / year",Manipal,India,3 years
https://www.bachelorsportal.com/studies/425120/management-with-marketing-undergraduate-foundation-programme.html?ref=search_card,"Management with Marketing - Undergraduate Foundation ProgrammeManagement with Marketing - Undergraduate Foundation ProgrammeGoldsmiths, University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/491872/forensic-sciences-with-research.html?ref=search_card,Forensic Sciences with Research (Honours)Amity University Noida,N/A,,"459,297 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/304858/molecular-and-biophysical-life-sciences.html?ref=search_card,Molecular and Biophysical Life SciencesUtrecht University,N/A,Provided by university,"2,965,290 NPR / year",Utrecht,Netherlands,3 years
https://www.bachelorsportal.com/studies/320044/maori-and-indigenous-health.html?ref=search_card,Maori and Indigenous HealthMaori and Indigenous HealthUniversity of Canterbury,N/A,Provided by university,"3,632,556 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/493313/public-administration-with-research.html?ref=search_card,Public Administration with Research (Honours)Amity University Noida,N/A,,"344,473 NPR / year",Noida,India,4 years
https://www.bachelorsportal.com/studies/493310/philosophy-politics-and-economics.html?ref=search_card,"Philosophy, Politics and Economics (Honours)Amity University Noida",N/A,,"502,356 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/473354/information-arts-and-information-design-practices.html?ref=search_card,Information Arts and Information Design PracticesInformation Arts and Information Design PracticesManipal Academy of Higher Education,N/A,Provided by university,"1,855,449 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/462672/banking.html?ref=search_card,BankingBankingManipal Academy of Higher Education,N/A,Provided by university,"856,454 NPR / year",Manipal,India,3 years
https://www.bachelorsportal.com/studies/320045/linguistics.html?ref=search_card,LinguisticsLinguisticsUniversity of Canterbury,N/A,Provided by university,"3,728,184 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/491737/nursing-with-registered-nurse-undergraduate-foundation-programme.html?ref=search_card,Nursing with Registered Nurse (Mental Health) - Undergraduate Foundation ProgrammeNursing with Registered Nurse (Mental Health) - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/48555/biomedical-science.html?ref=search_card,Biomedical Science (Hons)Biomedical Science (Hons)Bangor University,N/A,Provided by university,"4,200,769 NPR / year",Bangor,United Kingdom,3 years
https://www.bachelorsportal.com/studies/351501/accounting-and-finance.html?ref=search_card,Accounting and Finance (Hons)Accounting and Finance (Hons)Kingston University,N/A,Provided by university,"3,700,678 NPR / year",London,United Kingdom,3 years
https://www.bachelorsportal.com/studies/425315/history-undergraduate-foundation-programme.html?ref=search_card,"History - Undergraduate Foundation ProgrammeHistory - Undergraduate Foundation ProgrammeGoldsmiths, University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/422395/veterinary-medicine-and-surgery-medicine-undergraduate-foundation-programme.html?ref=search_card,Veterinary Medicine and Surgery - Medicine Undergraduate Foundation ProgrammeVeterinary Medicine and Surgery - Medicine Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"5,791,060 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/491735/archaeology-and-anthropology-undergraduate-foundation-programme.html?ref=search_card,Archaeology and Anthropology - Undergraduate Foundation ProgrammeArchaeology and Anthropology - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/463559/post-basic-nursing.html?ref=search_card,Post Basic NursingPost Basic NursingManipal Academy of Higher Education,N/A,Provided by university,"279,640 NPR / year",Manipal,India,2 years
https://www.bachelorsportal.com/studies/425301/anthropology-undergraduate-foundation-programme.html?ref=search_card,"Anthropology - Undergraduate Foundation ProgrammeAnthropology - Undergraduate Foundation ProgrammeGoldsmiths, University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/303272/global-politics-and-international-relations-undergraduate-foundation-programme.html?ref=search_card,"Global Politics and International Relations - Undergraduate Foundation ProgrammeGlobal Politics and International Relations - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/492361/pulmonary-function-test-technology.html?ref=search_card,Pulmonary Function Test Technology (Honours - Honours with Research)Amity University Noida,N/A,,"382,748 NPR / year",Noida,India,3 years
https://www.bachelorsportal.com/studies/342501/engineering-cyber-systems-engineering.html?ref=search_card,Engineering - Cyber Systems EngineeringEngineering - Cyber Systems EngineeringConestoga College,N/A,,"1,787,512 NPR / year",Cambridge,Canada,4 years
https://www.bachelorsportal.com/studies/246439/business-administration-finance.html?ref=search_card,Business Administration - FinanceBusiness Administration - FinanceThe University of Maine,N/A,,"1,229 USD/credit Based on the original amount of",Orono,United States,4 years
https://www.bachelorsportal.com/studies/292106/management.html?ref=search_card,ManagementGBSB Global Business School,N/A,,"2,414,194 NPR / year",Barcelona,Spain,3 years
https://www.bachelorsportal.com/studies/474494/respiratory-therapy.html?ref=search_card,Respiratory Therapy (Lateral)Respiratory Therapy (Lateral)Manipal Academy of Higher Education,N/A,Provided by university,"992,495 NPR / year",Manipal,India,3 years
https://www.bachelorsportal.com/studies/474476/medical-laboratory-technology.html?ref=search_card,Medical Laboratory TechnologyMedical Laboratory TechnologyManipal Academy of Higher Education,N/A,Provided by university,"230,514 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/425316/history-and-journalism-undergraduate-foundation-programme.html?ref=search_card,"History and Journalism - Undergraduate Foundation ProgrammeHistory and Journalism - Undergraduate Foundation ProgrammeGoldsmiths, University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/482337/e-gaming-and-entertainment-industry.html?ref=search_card,E-Gaming and Entertainment Industry (Online)GBSB Global Business School,N/A,,"1,545,779 NPR / year",Barcelona,Spain,3 years
https://www.bachelorsportal.com/studies/452602/biomedical-sciences-undergraduate-foundation-programme.html?ref=search_card,Biomedical Sciences - Undergraduate Foundation ProgrammeBiomedical Sciences - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/452507/undergraduate-foundation-programme-engineering-and-sciences.html?ref=search_card,Undergraduate Foundation Programme - Engineering and SciencesUndergraduate Foundation Programme - Engineering and SciencesQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/453808/certificate-in-international-hotel-administration.html?ref=search_card,Certificate in International Hotel Administration (CIHA)Asian Institute of Hospitality and Management (AIHM),N/A,,"1,017,738 NPR / year",Bangkok,Thailand,1½ years
https://www.bachelorsportal.com/studies/485557/science.html?ref=search_card,ScienceScienceUniversity of Tasmania,N/A,Provided by university,"4,443,367 NPR / year",Hobart,Australia,3 years
https://www.bachelorsportal.com/studies/429387/mathematics-with-german-undergraduate-foundation-programme.html?ref=search_card,Mathematics with German - Undergraduate Foundation ProgrammeMathematics with German - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/425315/history-undergraduate-foundation-programme.html?ref=search_card,"History - Undergraduate Foundation ProgrammeHistory - Undergraduate Foundation ProgrammeGoldsmiths, University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/98077/computer-science.html?ref=search_card,Computer ScienceComputer ScienceThe University of Maine,N/A,,"1,229 USD/credit Based on the original amount of",Orono,United States,4 years
https://www.bachelorsportal.com/studies/474486/automobile-engineering.html?ref=search_card,Automobile EngineeringAutomobile EngineeringManipal Academy of Higher Education,N/A,Provided by university,"1,700,513 NPR / year",Manipal,India,4 years
https://www.bachelorsportal.com/studies/70128/international-year-one.html?ref=search_card,"International Year OneInternational Year OneBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/491733/sport-and-physical-education-undergraduate-foundation-programme.html?ref=search_card,Sport and Physical Education - Undergraduate Foundation ProgrammeSport and Physical Education - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,498,641 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/490087/english-and-linguistics-undergraduate-foundation-programme.html?ref=search_card,"English and Linguistics - Undergraduate Foundation ProgrammeEnglish and Linguistics - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/342763/early-childhood-education.html?ref=search_card,Early Childhood EducationEarly Childhood EducationSeneca Polytechnic,N/A,,"1,915,813 NPR / year",Toronto,Canada,2 years
https://www.bachelorsportal.com/studies/303250/marketing-undergraduate-foundation-programme.html?ref=search_card,"Marketing - Undergraduate Foundation ProgrammeMarketing - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/224873/philosophy-politics-and-society.html?ref=search_card,"Philosophy, Politics and SocietyPhilosophy, Politics and SocietyRadboud University",N/A,Provided by university,"2,395,610 NPR / year",Nijmegen,Netherlands,3 years
https://www.bachelorsportal.com/studies/455174/environmental-policy-governance-and-social-justice.html?ref=search_card,"Environmental Policy, Governance and Social JusticeEnvironmental Policy, Governance and Social JusticeUniversity of Canterbury",N/A,Provided by university,"3,146,196 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/426980/computer-science-undergraduate-foundation-programme.html?ref=search_card,Computer Science - Undergraduate Foundation ProgrammeComputer Science - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/429032/management-with-entrepreneurship-international-year-one.html?ref=search_card,Management with Entrepreneurship (Year in Business) - International Year OneManagement with Entrepreneurship (Year in Business) - International Year OneRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/483111/arts-politics.html?ref=search_card,Arts - PoliticsThe University of Sydney,N/A,Provided by university,"5,431,357 NPR / year",Sydney,Australia,3 years
https://www.bachelorsportal.com/studies/284885/civil-engineering-undergraduate-foundation-programme.html?ref=search_card,Civil Engineering - Undergraduate Foundation ProgrammeCivil Engineering - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/489776/undergraduate-foundation-programme-life-sciences.html?ref=search_card,"Undergraduate Foundation Programme - Life SciencesUndergraduate Foundation Programme - Life SciencesGoldsmiths, University of London",N/A,,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/426969/management-with-international-business-undergraduate-foundation-programme.html?ref=search_card,Management with International Business - Undergraduate Foundation ProgrammeManagement with International Business - Undergraduate Foundation ProgrammeRoyal Holloway University of London,N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/472767/animation-and-game-design.html?ref=search_card,Animation and Game DesignAnimation and Game DesignNew England College,N/A,Provided by university,"6,505,785 NPR / year",Henniker,United States,4 years
https://www.bachelorsportal.com/studies/452601/biology-undergraduate-foundation-programme.html?ref=search_card,Biology - Undergraduate Foundation ProgrammeBiology - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,596,842 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/21056/computer-science.html?ref=search_card,Computer ScienceComputer ScienceBrunel University of London,N/A,Provided by university,"4,080,747 NPR / year",London,United Kingdom,3 years
https://www.bachelorsportal.com/studies/452458/economics-and-politics-undergraduate-foundation-programme.html?ref=search_card,Economics and Politics - Undergraduate Foundation ProgrammeEconomics and Politics - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/382141/social-and-environmental-sustainability.html?ref=search_card,Social and Environmental SustainabilitySocial and Environmental SustainabilityUniversity of Canterbury,N/A,Provided by university,"3,146,196 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/27893/biomedical-science.html?ref=search_card,Biomedical Science (Hons)Biomedical Science (Hons)University of Bradford,N/A,Provided by university,"3,378,619 NPR / year",Bradford,United Kingdom,3 years
https://www.bachelorsportal.com/studies/306674/environmental-public-health.html?ref=search_card,Environmental Public Health (Honours)Environmental Public Health (Honours)Conestoga College,N/A,,"1,684,871 NPR / year",Kitchener,Canada,4 years
https://www.bachelorsportal.com/studies/103134/geography.html?ref=search_card,GeographyGeographyUniversity of Canterbury,N/A,Provided by university,"3,018,548 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/103492/international-business.html?ref=search_card,International BusinessInternational BusinessUniversity of Canterbury,N/A,Provided by university,"3,281,633 NPR / year",Christchurch,New Zealand,3 years
https://www.bachelorsportal.com/studies/452475/business-management-with-mandarin-chinese-with-a-year-abroad-undergraduate-foundation-programme.html?ref=search_card,Business Management with Mandarin Chinese with a Year Abroad - Undergraduate Foundation ProgrammeBusiness Management with Mandarin Chinese with a Year Abroad - Undergraduate Foundation ProgrammeQueen Mary University of London,N/A,Provided by university,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/303259/geology-undergraduate-foundation-programme.html?ref=search_card,"Geology - Undergraduate Foundation ProgrammeGeology - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,734,867 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/347677/management.html?ref=search_card,ManagementManagementRennes School of Business,N/A,Provided by university,"1,910,513 NPR / year",Rennes,France,3 years
https://www.bachelorsportal.com/studies/98129/civil-and-environmental-engineering.html?ref=search_card,Civil and Environmental EngineeringCivil and Environmental EngineeringThe University of Maine,N/A,,"1,229 USD/credit Based on the original amount of",Orono,United States,4 years
https://www.bachelorsportal.com/studies/303258/biomedicine-undergraduate-foundation-programme.html?ref=search_card,"Biomedicine - Undergraduate Foundation ProgrammeBiomedicine - Undergraduate Foundation ProgrammeBirkbeck, University of London",N/A,,"4,734,867 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/284879/aerospace-engineering-undergraduate-foundation-programme.html?ref=search_card,Aerospace Engineering - Undergraduate Foundation ProgrammeAerospace Engineering - Undergraduate Foundation ProgrammeThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/425322/journalism-undergraduate-foundation-programme.html?ref=search_card,"Journalism - Undergraduate Foundation ProgrammeJournalism - Undergraduate Foundation ProgrammeGoldsmiths, University of London",N/A,,"4,488,822 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/460948/business-administration.html?ref=search_card,Business Administration (Hons)Business Administration (Hons)Manipal Academy of Higher Education,N/A,Provided by university,"1,367,968 NPR / year",Bangalore,India,4 years
https://www.bachelorsportal.com/studies/490660/international-year-one-business-economics-finance-and-management.html?ref=search_card,"International Year One - Business, Economics, Finance and ManagementInternational Year One - Business, Economics, Finance and ManagementBirkbeck, University of London",N/A,,"4,626,847 NPR / full",London,United Kingdom,9 months
https://www.bachelorsportal.com/studies/59001/undergraduate-foundation-programme-engineering-and-physical-sciences.html?ref=search_card,Undergraduate Foundation Programme – Engineering and Physical SciencesUndergraduate Foundation Programme – Engineering and Physical SciencesThe University of Lancashire,N/A,Provided by university,"3,912,716 NPR / full",Preston,United Kingdom,9 months
https://www.bachelorsportal.com/studies/103602/fine-arts.html?ref=search_card,Fine ArtsFine ArtsUniversity of Canterbury,N/A,Provided by university,"3,499,283 NPR / year",Christchurch,New Zealand,4 years
https://www.bachelorsportal.com/studies/292079/digital-entrepreneurship.html?ref=search_card,Digital EntrepreneurshipGBSB Global Business School,N/A,,"2,414,194 NPR / year",Barcelona,Spain,3 years
https://www.bachelorsportal.com/studies/452468/economics-finance-and-management-undergraduate-foundation-programme.html?ref=search_card,"Economics, Finance and Management - Undergraduate Foundation ProgrammeEconomics, Finance and Management - Undergraduate Foundation ProgrammeQueen Mary University of London",N/A,Provided by university,"4,488,822 NPR / full",London,United Kingdom,9 months
